title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Haseeb Kamal,https://haseebkamal.com/,"Practical, hands-on programming guides. Simple to understand. And to the point.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672673110156-bitmap-1.png?width=75&height=75&resize=contain,False,['technology'],12,True,0,True,123395941,False,,,,#990000,en,1672673111,12,0,1685351740,True,c3760ca5-36ab-4526-917c-a6545f3bbf88
Geek Greenish,https://www.geekgreenish.eu.org/,"Tech News, Tech Articles, Tutorials and Educational Articles, Game Reviews, Featured Articles Providing Website",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660477533589-Icon-G.png?width=75&height=75&resize=contain,False,['technology'],11,True,0,True,4589684,False,,,,#3d7f42,en,1660477535,11,0,1702829834,True,62d47747-00d3-4026-aa1d-c4fe7f333bef
Endeavours Way,https://endeavours-way.ghost.io/,Hey I’m David 👋 Building things with AI and blockchain and teaching about these technologies along the way. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687082382256-EndeavoursWay_Icon_Final_RGB-4.png?width=75&height=75&resize=contain,False,['technology'],11,True,,False,9999989,False,,,,#3a88fe,en,1683530619,11,0,1694075516,True,bf58eeda-1692-4751-87c5-cffe000c56a4
Decode - by Tancrède,https://www.decode.run/,"Tu n'es pas dev mais tu bosses dans la tech ? Decode t'aide à comprendre tes enjeux techniques, et prendre les bonnes décisions.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681809919575-lettre-only.png?width=75&height=75&resize=contain,False,['technology'],11,True,,False,9999989,False,,,,#ef9cda,fr,1681809920,11,0,1703062159,True,b24f5c49-1d5d-4a62-84fa-f88be8952410
Exabyte Tech,https://exabytetech.digitalpress.blog/,Get your daily dose of Tech-News,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690653360880-android-chrome-512x512.png?width=75&height=75&resize=contain,False,['technology'],10,True,,False,9999990,False,,,,#1f9bed,si,1690653362,10,1,1659969318,True,58fcb05c-9c75-4174-a82d-eacfe8f43929
SecurityArray,https://securityarray.io/,Bits about information security to equip you for safer online experiences.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677815614294-securityarray-c-1.png?width=75&height=75&resize=contain,False,['technology'],10,True,,False,10499989,False,,,,#011627,en,1677815615,10,0,1705202948,False,997164d8-fbfe-40d9-9d5a-c5a2d4d90ff2
31337 InfoSec ,https://31337infosec.com/,"Flipping the script by challenging the status quo and applying a thinking differently mindset to all aspects of information security!

",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706476768948-Icon.png?width=75&height=75&resize=contain,False,['technology'],10,True,,False,10499989,False,,,,#0892d0,en,1706476770,10,0,1706014814,True,9329413c-12f8-4ead-ade4-87a7fb3c440f
How To IT,https://howtoit.de/,"Tipps rund um IT-Stuff. Egal ob Mac, Windows, Linux oder auch Selfhosting. 
",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676035109247-1673632597635-1673561515992-1673557670268-Systems-and-technology-programming-company-logo-1.png?width=75&height=75&resize=contain,False,['technology'],10,True,0,True,10499989,False,,,,#000000,de,1673557671,10,7,1706868023,True,25e56ea4-a75e-425e-bda2-5024770beba0
The Data Engineering Blog,https://www.thedataengineerblog.com/,Get inspired by interesting tutorials and projects you can build and add to your resume. Covers both web2 and blockchain data engineering topics.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683335237810-D5ueTFRU_400x400-3.jpg?width=75&height=75&resize=contain,False,['technology'],9,True,0,True,9999991,False,,,,#482ecc,en,1683335238,9,1,1696009316,True,b67b8a9a-141f-4aa1-8ddc-015e19ac9367
Uygar Isicelik,https://uygar.io/,📱mobile software developer • ⌨️ mechanical keyboard builder • 💾 tech enthusiast • 👨‍💻 maker • mobile team lead @ colendi,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684818633840-uygar_2%20copy-2.jpg?width=75&height=75&resize=contain,False,['technology'],9,True,,False,9999991,False,,,,#000000,en,1684818634,9,4,1697263307,False,6fc579e4-572f-46e2-a213-817b2d1c55bb
"Florian Wartner // Developer, Father, Nerd",https://wartner.io/,"Smarthome, Development, Devops & More",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691771258745-wartnerio_logo-1.png?width=75&height=75&resize=contain,False,['technology'],8,True,0,True,632911,False,,,,#FF1A75,en,1664264377,8,2,1705056350,True,245c6854-ddf7-4de2-9313-5bbfe0e658b8
YourDailyTech,https://yourdaily.tech/,"Your place to discover everything tech, e-commerce and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672224424041-1666348080604-YDT-Letters-1.png?width=75&height=75&resize=contain,False,['technology'],8,True,0,True,10193249,False,,,,#FF1A75,en,1666348083,8,0,1695564024,False,884e419c-cf7f-41d5-bbdb-18d64352c743
0x2142,https://0x2142.com/,"Computer networking (Cisco, Juniper, etc), home lab, network automation, general technology & more...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660325580997-Favicon-1.ico?width=75&height=75&resize=contain,False,['technology'],8,True,0,True,29424801,False,,,,#041e41,en,1660325402,8,0,1706742108,False,cee7bcb2-02e2-4d9d-a01a-bf02644e3e8d
Merklepal,https://merklepal.com/,"Embark on a journey through the ever-evolving world of web3, crypto, AI and machine learning",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697715049810-merklepal2_prev_ui--1--1.png?width=75&height=75&resize=contain,False,['technology'],8,True,,False,132471871,False,,,,#1a34ff,en,1697715051,8,2,1706865078,False,7ae9d4d9-332e-4445-92cb-c4eb5080200b
MLSelect,https://www.mlselect.com/,Your weekly gateway into the ever changing world of machine learning,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687179442804-bdd520f1d92e4ed1b94f8fbec59c3770-1.png?width=75&height=75&resize=contain,False,['technology'],7,True,0,True,9999993,False,,,,#515cf0,en,1687179443,7,0,1688588299,True,b0a23cbd-3a24-4660-b0dd-3c10f8eec0b4
Securitricks,https://www.securitricks.com/,Up-to-Date Cybersecurity Insights & Malware Reports,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703975677964-SECURITRICKS--6-.png?width=75&height=75&resize=contain,False,['technology'],7,True,0,True,47166110,False,,,,#009473,en,1687096715,7,5,1706890674,True,ea841d8d-243e-496e-9c51-5619d0f47656
Dashrepo,https://dashrepo.com/,"Resources for Data Science, Web Development, and other Digital Technology. Boost your productivity with a curated collection of Guides and Tutorials, E-books, Hacks, Tools, and other resources.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672795905196-favicon-1.jpeg?width=75&height=75&resize=contain,False,['technology'],7,True,,False,388013884,False,,,,#c600ff,en,1672795906,7,0,1704388434,False,6afe486b-8db5-4fe7-ba76-4c0d4b4fb9f2
Techdox,https://techdox.nz/,Discover Techdox: Your Fun and Informative Source for IT Goodness,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699481355048-techdoxlogo-2.png?width=75&height=75&resize=contain,False,['technology'],6,True,,False,4281846,False,,,,#1958d7,en,1699481357,6,3,1703405416,True,caaf34ad-8bb3-4b0c-82fa-9b158b4bcb87
TechTrail,https://techtrail.net/,"Technology guides and write-ups, relating to Smart Home, 3D printing, and emerging tech, in easy to follow words!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705239782686-TechTrail-Logo-1.webp?width=75&height=75&resize=contain,False,['technology'],6,True,,False,4458081,False,,,,#30353c,en,1699703237,6,3,1705239611,False,d7ceff26-d325-48fd-aa5d-aa96c34cd492
inet70,https://inet70.com/,"Tech, Computer and Server Contents",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698806564008-inet70--1-.png?width=75&height=75&resize=contain,False,['technology'],6,True,,False,8850476,False,,,,#4FB3A7,en,1695640495,6,1,1706789794,False,cd19cd2a-3203-401b-bcda-b88a10ef6010
Captaincy,https://blog.captaincy.io/,"Tech news about DevOps, AWS, Hashicorp products, CNCF projects, and much more!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699533459595-IMG_4620.jpeg?width=75&height=75&resize=contain,False,['technology'],6,True,0,True,10499993,False,,,,#D95B43,en,1699533460,6,2,1706462344,True,2e0d4a27-1678-4a5f-a621-8bb96d16460c
Anand's  Blog,https://www.anand-panicker.com/,"A Chartered Accountant dipping my toes into the ocean of Strategy, Technology & Blockchain. My objective is to add value to you by sharing what I learnt",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688102567585-daniel-korpai-mO-uPVwGVI0-unsplash.jpg?width=75&height=75&resize=contain,False,['technology'],6,True,,False,10499993,False,,,,#1c71d8,en,1688102568,6,1,1706270258,True,151d6a7d-e3b7-45db-9055-76e57d5f7dfe
BinhOT,https://binhot.vn/,"Young entrepreneur ""Bình"" some ideas, thoughts. Hope you can find some interesting information from my website. This blog will be write in Vietnamese mainly.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674202743348-favicon@4x.png?width=75&height=75&resize=contain,False,['technology'],6,True,0,True,10999994,False,,,,#000000,vi,1674202741,6,4,1675498832,True,88047dad-77b3-4c42-9ad2-588b50fe2a67
Inside Cybersecurity with Ben Grewell,https://www.bengrewell.com/,"Discover offensive security techniques, in-depth tech explorations, and programming guides to elevate your IT skills and keep you cyber-savvy in today's digital landscape.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680370403159-ben_grewell_logo.png?width=75&height=75&resize=contain,False,['technology'],6,True,0,True,41677641,False,,,,#0565a9,en,1680370403,6,3,1700064778,True,4f92e857-7a05-408e-8020-ed9cb054ce4e
Ioannis' Digital Den,https://www.ipolymenis.xyz/,"Hi👋, Ioannis here! I am passionate about continually learning new and exciting things, particularly things related to engineering and technology.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676406017847-me-removebg-preview-3.png?width=75&height=75&resize=contain,False,['technology'],6,True,0,True,366812439,False,,,,#7965D5,en,1676406018,6,0,1677939876,True,67d732fa-7e62-4e04-a621-29901635948c
Dev Blog by Tim Ruser,https://ruser.dev/,"Tips, Tricks, Help and Tutorials for Web dev, Linux and other techy stuff.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660173862278-favicon_white-1.png?width=75&height=75&resize=contain,False,['technology'],5,True,0,True,9999995,False,,,,#1c71d8,en,1660173864,5,0,1681569212,False,cbc43a1b-d8ec-49b2-a223-cf99d88d0675
Kyle Unboxed,https://kyleunboxed.com/,"Technology, ideas, and stories for living a better life",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674354332204-avatar.png?width=75&height=75&resize=contain,False,['technology'],5,True,,False,9999995,False,,,,#4889d0,en,1674354174,5,0,1693843550,False,392cb5c9-1346-4838-badb-fe6ead78c654
Beacon,https://www.markchen.io/,"Exploring Software Engineering, Entrepreneurship, and Scientific Research with Mark Chen, CTO at Tokai",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672043878462-Untitled%20design%20(1).png?width=75&height=75&resize=contain,False,['technology'],5,True,,False,10499994,False,,,,#000000,en,1663030689,5,3,1705276804,True,7cdabc63-0953-4989-b172-29fd3de43abb
Infosec Rabbit Holes,https://blog.codydmartin.com/,Infosec Rabbit Holes is a blog dedicated to exploring the deep and complex world of information security.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679194935287-DALL-E-2023-01-07-20.54.57-3.png?width=75&height=75&resize=contain,False,['technology'],5,True,0,True,69131017,False,,,,#023746,en,1679194410,5,3,1682298258,False,4040c79e-dcbd-46c9-b394-e583bdc02c56
Willi Wiedergold,https://www.wiedergold.me/,"Blog about Investing, the Creator Economy and other Business Topics.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668946410674-icon_360.png?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,8081423,False,,,,#15171a,en,1668946411,4,0,1651328368,True,ba4bebb0-d39f-4de8-838c-d06e93bf98b1
ByteDistro,https://bytedistro.com/,"Software, Programming and Ghost",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675674229422-byte_distro_pub_logo.png?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,9999996,False,,,,#123456,en,1675674029,4,0,1694940689,False,f7e152ee-7419-40a9-8e3f-a519a785a15d
Innovation Chapters,https://www.innovationchapters.com/,Your digest for the latest in technology and innovation with expert insights and in-depth reviews.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684696952546-Frame-22.png?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,9999996,False,,,,#121212,en,1684696953,4,0,1685555806,True,ba2ef420-a559-4d6f-a3fc-715ef4872724
simplyAI,https://www.mdfarook.com/,Understanding and building simple AI Applications,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687568373559-Screenshot%202023-06-23%20at%205.58.49%20PM.png?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,9999996,False,,,,#0c4197,en,1687568374,4,0,1695014818,True,aacda6e2-fa76-4706-89d9-ab033bfc543f
Mnorhamizan,https://mnorhamizan.com/,on software & leadership,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660906763352-DABCD67E-5470-4BDC-BCE7-E5078513C586.jpg?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,9999996,False,,,,#2c1376,en,1660906765,4,0,1679974240,False,9b229c97-d45e-412c-9f07-6653a3804aa4
Binary Fade,https://www.binaryfade.com/,"A digital media experiment exploring human and digital memory, versus time. The blog's content is slated for destruction, surviving only in our minds.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688759822813-binary-fade-icon.JPG?width=75&height=75&resize=contain,False,['technology'],4,True,,False,9999996,False,,,,#4cb279,en,1688759823,4,0,1689314815,True,01f9e7b6-817c-455d-a4b3-ffeb98674a5b
ZaVolt,http://blog.zavolt.com/,Stay updated on the latest happenings in the Tech Arena with ZaVolt,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692680929150-ZV-fav.svg?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,9999996,False,,,,#7101ff,en,1692680930,4,1,1703737196,True,00339783-28ec-45f2-8f38-efcf6a805710
Twenty Two,https://www.twentytwo.bio/,"We are a QnA website, where we respond to the most frequently asked questions worldwide. Any field is possible, and we make every effort to provide the best response and a true solution. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682186520578-svg-2.png?width=75&height=75&resize=contain,False,['technology'],4,True,0,True,10999996,False,,,,#6a0b0b,en,1681581039,4,0,1701449149,True,5216fee5-a9b8-431a-a62f-63a776f379ca
Zoomy Izumi,https://www.zoomyizumi.com/,Dive into the digital world of Zoomy Izumi as she explores tech and other subjects of interest while speaking her mind,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704602554237-zoomyizumi-logo-icon.png?width=75&height=75&resize=contain,False,['technology'],4,True,,False,44249068,False,,,,#0a0e31,en,1704563749,4,0,1706618801,True,c4e14aea-cb9f-43ce-b1e6-b383b682b5dc
Lectrobyte,https://www.lectrobyte.com/,"Inspiring greater independence, productivity and confidence with technology",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660124626955-Lectrobyte-publication-icon.png?width=75&height=75&resize=contain,False,['technology'],3,True,,False,2657055,False,,,,#FF1A75,en,1660124628,3,1,1651707058,True,55b1464d-66ff-48b1-8bf5-0f1f232a0655
Sudhanva Narayana,https://sudhanva.me/,Sudhanva Narayana's Personal Blog,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702386547644-me-2.jpeg?width=75&height=75&resize=contain,False,['technology'],3,True,,False,4170228,False,,,,#2821fc,en,1702386551,3,0,1702383456,True,7d68cd57-a815-40a8-a42a-c36ba2571e17
The Black Moor,https://theblackmoor.net/,Random things by a random guy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660310944824-ring-cover.jpg?width=75&height=75&resize=contain,False,['technology'],3,True,0,True,4332141,False,,,,#09313e,en,1660310946,3,0,1702304335,True,93e19808-5184-4db0-9135-c90386730f3d
The Ninja Diaries,https://blog.pixiray.ninja/,"Discover coding, DevOps, Microsoft Azure, AI, and captivating developer-inspired tales in our blog—your portal to the tech realm!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693513931696-pr.png?width=75&height=75&resize=contain,False,['technology'],3,True,,False,9999997,False,,,,#e4008f,en,1693513932,3,2,1693508417,True,85e34e2a-53e8-402f-b294-f161b73d0e14
奇奇怪怪的博客,https://ccgc.xyz/,"The main focus of this blog is to share programming techniques, such as Golang, C, and Python, as well as some excellent open-source projects and practical tools.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689854429851-OIG%20(1).jpg?width=75&height=75&resize=contain,False,['technology'],3,True,,False,9999997,False,,,,#90acc1,zh,1689850497,3,0,1689839511,True,28064685-95d7-452e-8b93-0b9a4e56415a
